,n,range,value
1601,30,"(-0.000964, 0.333]",0.0017963939661857318
1602,30,"(0.333, 0.665]",0.18688955552795614
1603,30,"(0.333, 0.665]",0.24252316100139706
1604,30,"(0.333, 0.665]",0.0
1605,30,"(-0.000964, 0.333]",0.020662352802251985
1606,30,"(-0.000964, 0.333]",0.05218591437167626
1607,30,"(-0.000964, 0.333]",0.018093565182278296
1608,30,"(-0.000964, 0.333]",0.0005575279938887935
1609,30,"(-0.000964, 0.333]",0.014265577721552835
1610,30,"(0.665, 0.998]",0.21525125240744405
1611,30,"(0.665, 0.998]",0.2075794006946667
1612,30,"(0.665, 0.998]",0.397185498214144
1613,30,"(0.333, 0.665]",0.08660221843743733
1614,30,"(-0.000964, 0.333]",0.006085743985948457
1615,30,"(-0.000964, 0.333]",0.007601503561717876
1616,30,"(-0.000964, 0.333]",0.0
1617,30,"(-0.000964, 0.333]",0.0
1618,30,"(0.665, 0.998]",0.0004188490752673669
1619,30,"(0.665, 0.998]",0.0004188490752673669
1620,30,"(0.665, 0.998]",0.0
1621,30,"(0.665, 0.998]",0.0
1622,30,"(0.333, 0.665]",0.0
1623,30,"(0.333, 0.665]",0.010490076263428667
1624,30,"(0.333, 0.665]",0.0059014298622852256
1625,30,"(0.333, 0.665]",0.006911443765156896
1626,30,"(0.333, 0.665]",0.006250309000205683
1627,30,"(0.333, 0.665]",0.006402186473949629
1628,30,"(0.333, 0.665]",0.01317633595507765
1629,30,"(0.333, 0.665]",0.012830607252443395
1630,30,"(0.333, 0.665]",0.05539137507132975
1631,30,"(0.333, 0.665]",0.05292906193614528
1632,30,"(0.333, 0.665]",0.06244958035810072
1633,30,"(0.333, 0.665]",0.06624422567770652
1634,30,"(0.665, 0.998]",0.10834389456271545
1635,30,"(0.665, 0.998]",0.07269287560479766
1636,30,"(-0.000964, 0.333]",0.12429217384563244
1637,30,"(-0.000964, 0.333]",0.0789294815686954
1638,30,"(-0.000964, 0.333]",0.027439036568286786
1639,30,"(-0.000964, 0.333]",0.13016108371998683
1640,30,"(-0.000964, 0.333]",0.20553337268191646
1641,30,"(-0.000964, 0.333]",0.17039911904115895
1642,30,"(0.333, 0.665]",0.025281119721971747
1643,30,"(0.333, 0.665]",0.3250336070337773
1644,30,"(-0.000964, 0.333]",0.14330844362759876
1645,30,"(-0.000964, 0.333]",0.0
1646,30,"(-0.000964, 0.333]",0.0
1647,30,"(-0.000964, 0.333]",7.186999657506338e-05
1648,30,"(-0.000964, 0.333]",0.0
1649,30,"(-0.000964, 0.333]",0.0
1650,30,"(0.665, 0.998]",0.0
1651,30,"(0.665, 0.998]",1.1723144314092065e-05
1652,30,"(0.665, 0.998]",1.741417795231643e-08
1653,30,"(-0.000964, 0.333]",0.0012359894057143593
1654,30,"(-0.000964, 0.333]",0.053100587519140034
1655,30,"(-0.000964, 0.333]",0.053100587519140034
1656,30,"(-0.000964, 0.333]",0.04992891057364245
1657,30,"(-0.000964, 0.333]",0.04992891057364245
1658,30,"(0.665, 0.998]",0.007599680098752516
1659,30,"(0.333, 0.665]",0.038494749778375296
1660,30,"(0.333, 0.665]",0.007599574199863644
1661,30,"(0.333, 0.665]",0.019312266417751165
1662,30,"(0.333, 0.665]",0.12028595003898468
1663,30,"(0.333, 0.665]",0.04560789662323697
1664,30,"(0.333, 0.665]",0.0
1665,30,"(-0.000964, 0.333]",0.04474939906726225
1666,30,"(0.665, 0.998]",0.21033919135826107
1667,30,"(0.665, 0.998]",0.28293631043320316
1668,30,"(0.333, 0.665]",0.1660143781556214
1669,30,"(0.665, 0.998]",0.011522776030495199
1670,30,"(0.333, 0.665]",0.09749323673195981
1671,30,"(0.333, 0.665]",0.07991828294295528
1672,30,"(-0.000964, 0.333]",0.06913199920327516
1673,30,"(-0.000964, 0.333]",0.0324483180225459
1674,30,"(0.665, 0.998]",0.039664046376899034
1675,30,"(0.665, 0.998]",0.010666314730584946
1676,30,"(0.665, 0.998]",0.02262339903159533
1677,30,"(0.333, 0.665]",0.06968044849368704
1678,30,"(-0.000964, 0.333]",0.006033366962616092
1679,30,"(-0.000964, 0.333]",0.0026112192493130877
1680,30,"(-0.000964, 0.333]",0.0063216049072168925
1681,30,"(-0.000964, 0.333]",0.009248445990278433
1682,30,"(0.665, 0.998]",0.4428131143919738
1683,30,"(0.333, 0.665]",0.2563543744728302
1684,30,"(0.333, 0.665]",0.2998387439557176
1685,30,"(0.333, 0.665]",0.14866787737113804
1686,30,"(0.333, 0.665]",0.14566232559349437
1687,30,"(0.333, 0.665]",0.14960728370926465
1688,30,"(0.333, 0.665]",0.1431637036710115
1689,30,"(0.333, 0.665]",0.14316370367101178
1690,30,"(0.665, 0.998]",0.2770248334379306
1691,30,"(0.333, 0.665]",0.15973831368749047
1692,30,"(0.333, 0.665]",0.03572393888784169
1693,30,"(0.333, 0.665]",0.10916945502065202
1694,30,"(0.333, 0.665]",0.07335052970739468
1695,30,"(-0.000964, 0.333]",0.020433667972645408
1696,30,"(-0.000964, 0.333]",1.7299250159832802e-05
1697,30,"(-0.000964, 0.333]",1.7299250164989616e-05
1698,30,"(-0.000964, 0.333]",0.24445101829782875
1699,30,"(-0.000964, 0.333]",0.07878124390295418
1700,30,"(-0.000964, 0.333]",0.4699520815908223
1701,30,"(-0.000964, 0.333]",0.0012170977158034492
1702,30,"(-0.000964, 0.333]",0.0063068881160080695
1703,30,"(-0.000964, 0.333]",0.013722914921574488
1704,30,"(-0.000964, 0.333]",0.012203735911876117
1705,30,"(-0.000964, 0.333]",0.018813550144679274
1706,30,"(-0.000964, 0.333]",0.37156248745433257
1707,30,"(-0.000964, 0.333]",0.0
1708,30,"(-0.000964, 0.333]",0.0
1709,30,"(-0.000964, 0.333]",0.020731854508482087
1710,30,"(-0.000964, 0.333]",0.02202213396046487
1711,30,"(-0.000964, 0.333]",0.010793258088054055
1712,30,"(-0.000964, 0.333]",0.03873622356096596
1713,30,"(-0.000964, 0.333]",0.038758612463321226
1714,30,"(0.333, 0.665]",0.20132900754019728
1715,30,"(0.333, 0.665]",0.0667060282286309
1716,30,"(0.333, 0.665]",0.04729998441198276
1717,30,"(0.333, 0.665]",0.10549091195400723
1718,30,"(0.333, 0.665]",0.1253371428467127
1719,30,"(0.333, 0.665]",0.11233344377972602
1720,30,"(0.333, 0.665]",0.039942881711411
1721,30,"(-0.000964, 0.333]",0.04224577044621498
1722,30,"(0.665, 0.998]",0.03140362382766973
1723,30,"(0.333, 0.665]",0.004720362283314443
1724,30,"(0.333, 0.665]",0.006707560577273694
1725,30,"(-0.000964, 0.333]",0.00936333216562198
1726,30,"(-0.000964, 0.333]",0.06525895018513438
1727,30,"(-0.000964, 0.333]",0.05655762793161285
1728,30,"(-0.000964, 0.333]",0.004245977398735048
1729,30,"(-0.000964, 0.333]",0.004429629889919288
1730,30,"(-0.000964, 0.333]",0.23557965601073455
1731,30,"(-0.000964, 0.333]",0.15698167251248368
1732,30,"(-0.000964, 0.333]",0.062049446964350004
1733,30,"(-0.000964, 0.333]",0.0630519787717365
1734,30,"(-0.000964, 0.333]",0.1686592800213767
1735,30,"(-0.000964, 0.333]",0.12242920584906826
1736,30,"(-0.000964, 0.333]",0.11941485737776572
1737,30,"(-0.000964, 0.333]",0.15126660411609996
1738,30,"(0.665, 0.998]",0.0042508874171061205
1739,30,"(0.665, 0.998]",0.08008112952486247
1740,30,"(0.333, 0.665]",0.08869608648035529
1741,30,"(0.333, 0.665]",0.11293910279606666
1742,30,"(-0.000964, 0.333]",0.03215226515387598
1743,30,"(-0.000964, 0.333]",0.0523737334401597
1744,30,"(-0.000964, 0.333]",0.04905671252890415
1745,30,"(-0.000964, 0.333]",0.046996201194179826
1746,30,"(0.665, 0.998]",0.1989378771388434
1747,30,"(0.665, 0.998]",0.01932671014217961
1748,30,"(0.333, 0.665]",0.09640606378293234
1749,30,"(0.333, 0.665]",0.07324506676826059
1750,30,"(-0.000964, 0.333]",0.1599828619087105
1751,30,"(-0.000964, 0.333]",0.0937218181685536
1752,30,"(-0.000964, 0.333]",0.1879456883291969
1753,30,"(-0.000964, 0.333]",0.1715285403330754
1754,30,"(0.665, 0.998]",0.07725549677647303
1755,30,"(0.333, 0.665]",0.004266788301222171
1756,30,"(-0.000964, 0.333]",0.09179402498890539
1757,30,"(-0.000964, 0.333]",0.04820479702521003
1758,30,"(-0.000964, 0.333]",0.02751394126185843
1759,30,"(-0.000964, 0.333]",0.1621417922723811
1760,30,"(-0.000964, 0.333]",0.09682091330168108
1761,30,"(-0.000964, 0.333]",0.13794743937670256
1762,30,"(0.665, 0.998]",0.024332725320583243
1763,30,"(0.665, 0.998]",0.019536080388477498
1764,30,"(0.665, 0.998]",0.0
1765,30,"(-0.000964, 0.333]",0.0
1766,30,"(-0.000964, 0.333]",0.0
1767,30,"(-0.000964, 0.333]",0.0
1768,30,"(-0.000964, 0.333]",0.0
1769,30,"(-0.000964, 0.333]",0.0
1770,30,"(0.333, 0.665]",0.0
1771,30,"(-0.000964, 0.333]",0.06334291379574715
1772,30,"(-0.000964, 0.333]",0.0017569281732108585
1773,30,"(-0.000964, 0.333]",0.6339964125099012
1774,30,"(-0.000964, 0.333]",0.6422018904743643
1775,30,"(-0.000964, 0.333]",0.6422018904743643
1776,30,"(-0.000964, 0.333]",0.02336603873450523
1777,30,"(-0.000964, 0.333]",0.023510216397230534
1778,30,"(0.333, 0.665]",0.0014500547317789277
1779,30,"(0.333, 0.665]",0.009521555413586609
1780,30,"(0.333, 0.665]",0.01936132702935422
1781,30,"(-0.000964, 0.333]",0.0604513395095234
1782,30,"(-0.000964, 0.333]",0.007870614988334596
1783,30,"(-0.000964, 0.333]",0.004075515134971678
1784,30,"(-0.000964, 0.333]",0.0
1785,30,"(-0.000964, 0.333]",0.0
1786,30,"(0.333, 0.665]",0.12498365188663078
1787,30,"(0.665, 0.998]",0.19828542627743653
1788,30,"(0.665, 0.998]",0.1885892489451558
1789,30,"(0.333, 0.665]",0.0888789626476211
1790,30,"(0.333, 0.665]",0.07304619043092184
1791,30,"(-0.000964, 0.333]",0.0
1792,30,"(-0.000964, 0.333]",0.0
1793,30,"(-0.000964, 0.333]",0.0037928075042741364
1794,30,"(-0.000964, 0.333]",0.0
1795,30,"(-0.000964, 0.333]",0.00023515554279761344
1796,30,"(-0.000964, 0.333]",0.0
1797,30,"(-0.000964, 0.333]",0.0011570881611308549
1798,30,"(-0.000964, 0.333]",0.07875757005242584
1799,30,"(-0.000964, 0.333]",0.07081361237727121
1800,30,"(-0.000964, 0.333]",0.028334141685106607
1801,30,"(-0.000964, 0.333]",6.017032883900355e-05
1802,30,"(-0.000964, 0.333]",0.0
1803,30,"(-0.000964, 0.333]",0.0014494865723428734
1804,30,"(-0.000964, 0.333]",0.0
1805,30,"(-0.000964, 0.333]",0.0
1806,30,"(-0.000964, 0.333]",0.0
1807,30,"(-0.000964, 0.333]",0.0030193225967218777
1808,30,"(-0.000964, 0.333]",0.0
1809,30,"(-0.000964, 0.333]",0.0
1810,30,"(-0.000964, 0.333]",0.0019097781495964142
1811,30,"(-0.000964, 0.333]",0.07130152614641432
1812,30,"(-0.000964, 0.333]",0.049570132889710496
1813,30,"(-0.000964, 0.333]",0.005642548316856608
1814,30,"(-0.000964, 0.333]",0.04371551133813833
1815,30,"(-0.000964, 0.333]",0.0009737386846082775
1816,30,"(-0.000964, 0.333]",0.037774851330263
1817,30,"(-0.000964, 0.333]",0.0
1818,30,"(-0.000964, 0.333]",0.00033732417489180705
1819,30,"(-0.000964, 0.333]",0.006013179389623664
1820,30,"(-0.000964, 0.333]",0.011051863324860568
1821,30,"(-0.000964, 0.333]",0.04044493120413068
1822,30,"(-0.000964, 0.333]",1.7383924584996868e-05
1823,30,"(-0.000964, 0.333]",0.0
1824,30,"(0.333, 0.665]",0.0
1825,30,"(-0.000964, 0.333]",0.0
1826,30,"(-0.000964, 0.333]",0.014217068369710067
1827,30,"(-0.000964, 0.333]",0.0
1828,30,"(-0.000964, 0.333]",0.06108603423494462
1829,30,"(-0.000964, 0.333]",0.0027097516116637035
1830,30,"(-0.000964, 0.333]",0.0010774384302509117
1831,30,"(-0.000964, 0.333]",0.0
1832,30,"(-0.000964, 0.333]",0.15056373091005343
1833,30,"(-0.000964, 0.333]",0.0
1834,30,"(-0.000964, 0.333]",0.0
1835,30,"(-0.000964, 0.333]",0.0
1836,30,"(-0.000964, 0.333]",0.0
1837,30,"(-0.000964, 0.333]",0.04739801142216539
1838,30,"(0.333, 0.665]",0.0
1839,30,"(0.333, 0.665]",0.008451299905881232
1840,30,"(-0.000964, 0.333]",0.0
1841,30,"(-0.000964, 0.333]",0.024976819504624062
1842,30,"(-0.000964, 0.333]",0.05980920824716043
1843,30,"(-0.000964, 0.333]",0.006273223824828025
1844,30,"(-0.000964, 0.333]",0.08203978598594629
1845,30,"(-0.000964, 0.333]",0.0004774326174304308
1846,30,"(-0.000964, 0.333]",0.0011448995957489996
1847,30,"(0.333, 0.665]",0.0896167791154613
1848,30,"(-0.000964, 0.333]",0.24897780264088856
1849,30,"(-0.000964, 0.333]",0.004689867295888944
1850,30,"(-0.000964, 0.333]",0.14676043762232568
1851,30,"(-0.000964, 0.333]",0.0
1852,30,"(-0.000964, 0.333]",0.0028460173359130536
1853,30,"(-0.000964, 0.333]",0.0003438040284059403
1854,30,"(-0.000964, 0.333]",0.4681980952214146
1855,30,"(-0.000964, 0.333]",0.0
1856,30,"(-0.000964, 0.333]",0.04931684581449105
1857,30,"(-0.000964, 0.333]",0.005165677032738213
1858,30,"(-0.000964, 0.333]",0.008367978144061646
1859,30,"(-0.000964, 0.333]",0.005662418450286802
1860,30,"(-0.000964, 0.333]",0.0
1861,30,"(-0.000964, 0.333]",0.0006771414952879922
1862,30,"(-0.000964, 0.333]",0.0
1863,30,"(-0.000964, 0.333]",0.05224673874051798
1864,30,"(-0.000964, 0.333]",0.07058412007954508
1865,30,"(-0.000964, 0.333]",0.01769855336956632
