,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
141,4,0,25914,6,CCALPeps,3609.507,3493.874,0.5904096523737801,0.5904493578157859,0.4095506421842141,0.4095903476262199,7.0,2.0
142,4,0,27148,6,CCVE,,,,,,,7.0,2.0
143,4,0,27148,6,CCALPeps,3936.788,3779.972,0.029570805189691515,0.9384787997382057,0.06152120026179431,0.9704291948103085,7.0,2.0
144,4,0,28382,6,CCVE,,,,,,,7.0,2.0
145,4,0,28382,6,CCALPeps,3061.475,2909.207,0.017932132336139207,0.048269304296633925,0.9517306957033661,0.9820678676638608,7.0,2.0
146,4,0,29616,6,CCVE,,,,,,,7.0,2.0
147,4,0,29616,6,CCALPeps,3632.028,3507.914,0.8235854857719098,0.9862123580618307,0.013787641938169297,0.17641451422809018,7.0,2.0
148,4,0,30850,6,CCVE,1484.425,397.55,0.8429228065457642,0.8429228065457642,0.1570771934542358,0.1570771934542358,7.0,2.0
149,4,0,30850,6,CCALPeps,3324.704,3172.27,0.8428231201861318,0.8428378154484012,0.1571621845515988,0.1571768798138682,7.0,2.0
150,4,0,32084,6,CCVE,,,,,,,7.0,2.0
151,4,0,32084,6,CCALPeps,3650.138,3533.462,0.2537586495428604,0.663097359134753,0.336902640865247,0.7462413504571396,7.0,2.0
152,4,0,33318,6,CCVE,,,,,,,7.0,2.0
153,4,0,33318,6,CCALPeps,3410.68,3263.128,0.04806538062541875,0.15483615661191236,0.8451638433880876,0.9519346193745812,7.0,2.0
154,4,0,34552,6,CCVE,1468.934,395.157,0.9727905466019118,0.9727905466019118,0.02720945339808829,0.02720945339808829,7.0,2.0
155,4,0,34552,6,CCALPeps,3823.146,3672.623,0.9726160171398625,0.9726160171398626,0.027383982860137466,0.027383982860137497,7.0,2.0
156,4,0,35786,6,CCVE,,,,,,,7.0,2.0
157,4,0,35786,6,CCALPeps,3884.008,3761.625,0.12164676146290523,0.6905554913749039,0.30944450862509615,0.8783532385370948,7.0,2.0
158,4,0,37020,6,CCVE,,,,,,,7.0,2.0
159,4,0,37020,6,CCALPeps,3765.956,3601.171,0.9271375673416808,0.9752066359258118,0.024793364074188216,0.07286243265831915,7.0,2.0
160,4,0,38254,6,CCVE,,,,,,,7.0,2.0
161,4,0,38254,6,CCALPeps,4174.686,4024.384,0.08042248069541481,0.8300641064299301,0.16993589357006988,0.9195775193045852,7.0,2.0
162,4,0,39488,6,CCVE,1436.673,389.14,0.49890896590058026,0.49890896590058026,0.5010910340994198,0.5010910340994198,7.0,2.0
163,4,0,39488,6,CCALPeps,4160.631,4008.623,0.49889472368314663,0.49894468554684235,0.5010553144531577,0.5011052763168533,7.0,2.0
164,4,0,40722,6,CCVE,,,,,,,7.0,2.0
165,4,0,40722,6,CCALPeps,4084.375,3938.345,0.5635678773932327,0.9677150033169694,0.032284996683030656,0.43643212260676734,7.0,2.0
166,4,0,41956,6,CCVE,,,,,,,7.0,2.0
167,4,0,41956,6,CCALPeps,4311.124,4184.074,0.006936744393387803,0.20661441298676747,0.7933855870132326,0.9930632556066122,7.0,2.0
168,4,0,43190,6,CCVE,,,,,,,7.0,2.0
169,4,0,43190,6,CCALPeps,3875.825,3729.039,0.006353964433236699,0.9518299656238762,0.04817003437612377,0.9936460355667633,7.0,2.0
170,4,0,44424,6,CCVE,,,,,,,7.0,2.0
171,4,0,44424,6,CCALPeps,4633.019,4489.09,0.3702192791430987,0.7698007522184308,0.2301992477815692,0.6297807208569013,7.0,2.0
172,4,0,45658,6,CCVE,,,,,,,7.0,2.0
173,4,0,45658,6,CCALPeps,2963.812,2812.431,0.06231307634919814,0.9769050064430691,0.0230949935569309,0.9376869236508019,7.0,2.0
174,4,0,46892,6,CCVE,1496.981,398.193,0.06706857321949912,0.06706857321949912,0.9329314267805009,0.9329314267805009,7.0,2.0
175,4,0,46892,6,CCALPeps,4277.171,4127.827,0.06720413110528332,0.06720413110528346,0.9327958688947166,0.9327958688947167,7.0,2.0
176,4,0,48126,6,CCVE,1543.834,428.915,0.9756362047884659,0.9756362047884659,0.024363795211534107,0.024363795211534107,7.0,2.0
177,4,0,48126,6,CCALPeps,4466.674,4317.104,0.9755210365036683,0.9755210365036683,0.024478963496331718,0.024478963496331718,7.0,2.0
178,4,0,49360,6,CCVE,,,,,,,7.0,2.0
179,4,0,49360,6,CCALPeps,4309.22,4157.349,0.9490214108411863,0.9793335329463647,0.020666467053635285,0.05097858915881369,7.0,2.0
180,4,0,50594,6,CCVE,1518.344,422.17,0.711077839452312,0.711077839452312,0.28892216054768805,0.28892216054768805,7.0,2.0
181,4,0,50594,6,CCALPeps,3796.75,3652.714,0.7109620550499625,0.7109902518016128,0.2890097481983872,0.28903794495003754,7.0,2.0
182,4,0,51828,6,CCVE,,,,,,,7.0,2.0
183,4,0,51828,6,CCALPeps,2950.547,2798.881,0.40208385383877054,0.9996655563769685,0.00033444362303147734,0.5979161461612295,7.0,2.0
184,4,0,53062,6,CCVE,1522.746,450.314,0.0636990120388577,0.0636990120388577,0.9363009879611423,0.9363009879611423,7.0,2.0
185,4,0,53062,6,CCALPeps,4749.141,4620.261,0.06391905102739354,0.06392052893801765,0.9360794710619823,0.9360809489726065,7.0,2.0
186,4,0,54296,6,CCVE,1438.087,404.796,0.7173558408397759,0.7173558408397759,0.2826441591602241,0.2826441591602241,7.0,2.0
187,4,0,54296,6,CCALPeps,3588.996,3482.644,0.7173449986854786,0.7173454642802246,0.2826545357197754,0.28265500131452137,7.0,2.0
188,4,0,55530,6,CCVE,,,,,,,7.0,2.0
189,4,0,55530,6,CCALPeps,3497.061,3366.724,0.5652248089093714,0.7226496954812363,0.27735030451876375,0.43477519109062857,7.0,2.0
190,4,0,56764,6,CCVE,,,,,,,7.0,2.0
191,4,0,56764,6,CCALPeps,4499.061,4357.876,0.4108872537340457,0.8401669857415346,0.15983301425846547,0.5891127462659542,7.0,2.0
