,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
85,5,0,-1,11106,6,CCVE,177.8762,94.20759999999999,0.08797122856592383,0.14286393156977667,0.05713606843022334,0.11202877143407619
86,5,0,-1,11106,6,CCALPeps,808.0966000000001,804.8606,0.09386997347327761,0.13435776752338277,0.06564223247661723,0.10613002652672239
87,5,0,-1,12340,6,CVE,3.0313999999999997,2.5382000000000002,0.10750022618293675,0.10750022618293675,0.09249977381706326,0.09249977381706326
88,5,0,-1,12340,6,CCVE,122.4336,26.762999999999998,0.07611966107556628,0.12340425531914893,0.07659574468085108,0.12388033892443366
89,5,0,-1,12340,6,CCALPeps,801.4436,798.257,0.07614679418487831,0.12335970574424523,0.07664029425575476,0.12385320581512169
90,6,0,-1,1234,6,CVE,3.5098000000000007,3.0,0.004262341458814654,0.004262341458814654,0.19573765854118536,0.19573765854118536
91,6,0,-1,1234,6,CCVE,91.91260000000001,12.3272,0.004262341458814654,0.004262341458814654,0.19573765854118536,0.19573765854118536
92,6,0,-1,1234,6,CCALPeps,839.4297999999999,835.8330000000002,0.00427893108317924,0.004286090310297616,0.1957139096897024,0.19572106891682076
93,6,0,-1,2468,6,CVE,3.3731999999999998,2.8486000000000002,0.039329746348962344,0.039329746348962344,0.16067025365103765,0.16067025365103765
94,6,0,-1,2468,6,CCVE,94.06479999999999,10.640199999999998,0.039329746348962344,0.039329746348962344,0.16067025365103765,0.16067025365103765
95,6,0,-1,2468,6,CCALPeps,874.7334000000001,871.278,0.03936205549226271,0.039365385512015225,0.16063461448798477,0.1606379445077373
96,6,0,-1,3702,6,CVE,3.6875999999999998,3.1479999999999997,0.16616182627707504,0.16616182627707504,0.03383817372292495,0.03383817372292495
97,6,0,-1,3702,6,CCVE,98.5328,12.248999999999999,0.16289619695347587,0.16630174084661611,0.033698259153383904,0.037103803046524136
98,6,0,-1,3702,6,CCALPeps,847.2966,844.3076000000001,0.1628724149250868,0.16627450430552976,0.03372549569447023,0.037127585074913205
99,6,0,-1,4936,6,CVE,3.5262000000000002,2.9709999999999996,0.19732069897542273,0.19732069897542273,0.0026793010245772827,0.0026793010245772827
100,6,0,-1,4936,6,CCVE,97.46180000000001,11.353,0.19732069897542273,0.19732069897542273,0.0026793010245772836,0.0026793010245772836
101,6,0,-1,4936,6,CCALPeps,930.1208,926.7514000000001,0.1973063925679919,0.19730815834219098,0.002691841657809024,0.002693607432008101
102,6,0,-1,6170,6,CVE,3.5766,3.0182,0.13628077349007578,0.13628077349007578,0.0637192265099242,0.0637192265099242
