,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,obsvar,target
89,5,0,12340,6,CCALPeps,4383.854,4377.3724,0.9419905481028089,0.9673370639994753,0.03266293600052475,0.05800945189719109,9.0,4.0
90,6,0,1234,6,CVE,46.1538,45.451800000000006,0.7093469022030086,0.7093469022030086,0.29065309779699133,0.29065309779699133,11.0,4.0
91,6,0,1234,6,CCVE,1337.3294,1205.3586,0.7093469022030087,0.7093469022030087,0.29065309779699133,0.29065309779699133,11.0,4.0
92,6,0,1234,6,CCALPeps,6027.544199999999,6022.017,0.70909877982096,0.7091074912489899,0.2908925087510102,0.2909012201790399,11.0,4.0
93,6,0,2468,6,CVE,48.969800000000006,48.25840000000001,0.5511987079703097,0.5511987079703097,0.4488012920296902,0.4488012920296902,11.0,4.0
94,6,0,2468,6,CCVE,inf,inf,,,,,11.0,4.0
95,6,0,2468,6,CCALPeps,4166.2654,4160.784799999999,0.5043857356324026,0.6396770565194289,0.36032294348057115,0.4956142643675973,11.0,4.0
96,6,0,3702,6,CVE,45.860800000000005,45.202999999999996,0.7532569492915305,0.7532569492915305,0.24674305070846955,0.24674305070846955,11.0,4.0
97,6,0,3702,6,CCVE,,,,,,,11.0,4.0
98,6,0,3702,6,CCALPeps,4637.8994,4632.248799999999,0.7532116418328466,0.7532126542679918,0.24678734573200822,0.24678835816715328,11.0,4.0
99,6,0,4936,6,CVE,45.420399999999994,44.7572,0.3441448727427318,0.3441448727427318,0.6558551272572681,0.6558551272572681,11.0,4.0
100,6,0,4936,6,CCVE,inf,inf,,,,,11.0,4.0
101,6,0,4936,6,CCALPeps,5391.3764,5386.170199999999,0.18614583858174505,0.36589420373986214,0.6341057962601379,0.813854161418255,11.0,4.0
102,6,0,6170,6,CVE,44.93560000000001,44.294399999999996,0.8508709861517748,0.8508709861517748,0.1491290138482252,0.1491290138482252,11.0,4.0
103,6,0,6170,6,CCVE,inf,inf,,,,,11.0,4.0
104,6,0,6170,6,CCALPeps,3577.6642,3572.8381999999997,0.7154431824734344,0.8694268472777985,0.13057315272220152,0.28455681752656553,11.0,4.0
105,6,0,7404,6,CVE,49.470800000000004,48.775200000000005,0.5158846671007186,0.5158846671007186,0.4841153328992813,0.4841153328992813,11.0,4.0
106,6,0,7404,6,CCVE,,,,,,,11.0,4.0
107,6,0,7404,6,CCALPeps,5748.257,5742.941199999999,0.5159274602853587,0.5159274602853593,0.4840725397146407,0.48407253971464126,11.0,4.0
108,6,0,8638,6,CVE,47.3158,46.635799999999996,0.024231329564123397,0.024231329564123397,0.9757686704358767,0.9757686704358767,11.0,4.0
109,6,0,8638,6,CCVE,1269.8560000000002,1138.309,0.024231329564123397,0.024231329564123397,0.9757686704358767,0.9757686704358767,11.0,4.0
110,6,0,8638,6,CCALPeps,4260.3444,4254.997799999999,0.02433910180917198,0.02433973476279071,0.9756602652372093,0.975660898190828,11.0,4.0
111,6,0,9872,6,CVE,47.4332,46.7604,0.7513921656861713,0.7513921656861713,0.24860783431382877,0.24860783431382877,11.0,4.0
112,6,0,9872,6,CCVE,,,,,,,11.0,4.0
113,6,0,9872,6,CCALPeps,5190.7838,5185.1092,0.751343652402851,0.7513626663812696,0.24863733361873042,0.24865634759714905,11.0,4.0
114,6,0,11106,6,CVE,46.305600000000005,45.55460000000001,0.6341689028824635,0.6341689028824635,0.36583109711753653,0.36583109711753653,11.0,4.0
115,6,0,11106,6,CCVE,,,,,,,11.0,4.0
116,6,0,11106,6,CCALPeps,5523.3508,5517.234399999999,0.6341187557102196,0.6341383473294181,0.3658616526705819,0.3658812442897804,11.0,4.0
117,6,0,12340,6,CVE,46.5194,45.8942,0.8757272686972126,0.8757272686972126,0.12427273130278745,0.12427273130278745,11.0,4.0
118,6,0,12340,6,CCVE,,,,,,,11.0,4.0
119,6,0,12340,6,CCALPeps,4526.7168,4521.435599999999,0.5527439501929106,0.8941764050893237,0.10582359491067628,0.44725604980708944,11.0,4.0
120,7,0,1234,6,CVE,612.0124,611.3570000000001,0.6492810026861632,0.6492810026861632,0.3507189973138369,0.3507189973138369,13.0,6.0
121,7,0,1234,6,CCVE,26482.024400000002,26301.5406,0.6492810026861633,0.6492810026861633,0.3507189973138368,0.3507189973138368,13.0,6.0
122,7,0,1234,6,CCALPeps,7744.8172,7738.984399999999,0.6491528289346715,0.649152828934672,0.35084717106532803,0.3508471710653285,13.0,6.0
123,7,0,2468,6,CVE,578.5922,577.9706,0.15508574962271476,0.15508574962271476,0.8449142503772853,0.8449142503772853,13.0,6.0
124,7,0,2468,6,CCVE,,,,,,,13.0,6.0
125,7,0,2468,6,CCALPeps,8032.633599999999,8026.352000000001,0.15525135712958213,0.15525135712958235,0.8447486428704176,0.8447486428704178,13.0,6.0
126,7,0,3702,6,CVE,574.0178,573.4248,0.3963106307582459,0.3963106307582459,0.6036893692417541,0.6036893692417541,13.0,6.0
127,7,0,3702,6,CCVE,,,,,,,13.0,6.0
128,7,0,3702,6,CCALPeps,6848.998400000001,6842.811600000001,0.3881187474853042,0.43915199451523246,0.5608480054847675,0.6118812525146957,13.0,6.0
129,7,0,4936,6,CVE,602.3066000000001,601.705,0.9779952506531766,0.9779952506531766,0.022004749346823397,0.022004749346823397,13.0,6.0
130,7,0,4936,6,CCVE,,,,,,,13.0,6.0
131,7,0,4936,6,CCALPeps,8461.230000000001,8455.3458,0.9775961814059411,0.9777967828730842,0.022203217126915788,0.022403818594058933,13.0,6.0
132,7,0,6170,6,CVE,550.2642,549.6357999999999,0.11998153606726196,0.11998153606726196,0.880018463932738,0.880018463932738,13.0,6.0
133,7,0,6170,6,CCVE,,,,,,,13.0,6.0
134,7,0,6170,6,CCALPeps,7148.0456,7142.359200000001,0.12006674159095876,0.12006680004289542,0.8799331999571046,0.8799332584090412,13.0,6.0
135,7,0,7404,6,CVE,569.0923999999999,568.48,0.10611663795861703,0.10611663795861703,0.893883362041383,0.893883362041383,13.0,6.0
136,7,0,7404,6,CCVE,,,,,,,13.0,6.0
137,7,0,7404,6,CCALPeps,8487.361200000001,8481.3788,0.1049843355325851,0.10737117314734161,0.8926288268526584,0.8950156644674149,13.0,6.0
138,7,0,8638,6,CVE,608.9756,608.386,0.23261436817559822,0.23261436817559822,0.7673856318244018,0.7673856318244018,13.0,6.0
139,7,0,8638,6,CCVE,22358.326200000003,22189.048000000003,0.23261436817559825,0.23261436817559825,0.7673856318244016,0.7673856318244016,13.0,6.0
140,7,0,8638,6,CCALPeps,8750.386199999999,8743.9858,0.23278099754376175,0.23278726934707106,0.7672127306529289,0.7672190024562382,13.0,6.0
141,7,0,9872,6,CVE,548.813,548.2196,0.984836114238293,0.984836114238293,0.015163885761707033,0.015163885761707033,13.0,6.0
142,7,0,9872,6,CCVE,,,,,,,13.0,6.0
143,7,0,9872,6,CCALPeps,7902.1492,7896.687,0.9838678714652787,0.9899894723584761,0.010010527641523922,0.016132128534721346,13.0,6.0
144,7,0,11106,6,CVE,559.7508,559.1772,0.8363442318718138,0.8363442318718138,0.16365576812818622,0.16365576812818622,13.0,6.0
145,7,0,11106,6,CCVE,,,,,,,13.0,6.0
146,7,0,11106,6,CCALPeps,7101.4656,7096.0402,0.8362849744574294,0.8362881332820107,0.16371186671798932,0.1637150255425705,13.0,6.0
147,7,0,12340,6,CVE,612.3770000000001,611.7512,0.1091389436311923,0.1091389436311923,0.8908610563688077,0.8908610563688077,13.0,6.0
148,7,0,12340,6,CCVE,,,,,,,13.0,6.0
149,7,0,12340,6,CCALPeps,7954.8276,7948.442999999999,0.10914888387559159,0.10922961622520011,0.8907703837747999,0.8908511161244084,13.0,6.0
150,8,0,1234,6,CVE,1385.6998,1385.0344,0.4950590104419075,0.4950590104419075,0.5049409895580926,0.5049409895580926,15.0,6.0
151,8,0,1234,6,CCVE,37246.276999999995,37063.0126,0.4950590104419075,0.4950590104419075,0.5049409895580926,0.5049409895580926,15.0,6.0
152,8,0,1234,6,CCALPeps,9745.8452,9739.916000000001,0.49492350054423506,0.4949321008427167,0.5050678991572832,0.5050764994557649,15.0,6.0
153,8,0,2468,6,CVE,1361.4838,1360.815,0.9003861395128759,0.9003861395128759,0.09961386048712408,0.09961386048712408,15.0,6.0
154,8,0,2468,6,CCVE,,,,,,,15.0,6.0
155,8,0,2468,6,CCALPeps,8816.7974,8810.3238,0.9003602367507869,0.9003626503462329,0.09963734965376715,0.09963976324921309,15.0,6.0
156,8,0,3702,6,CVE,1325.3138,1324.6284,0.08154221590388887,0.08154221590388887,0.9184577840961111,0.9184577840961111,15.0,6.0
157,8,0,3702,6,CCVE,,,,,,,15.0,6.0
158,8,0,3702,6,CCALPeps,6925.9764,6920.1856,0.047602937838369386,0.8808630510311193,0.11913694896888075,0.9523970621616307,15.0,6.0
159,8,0,4936,6,CVE,1315.3378000000002,1314.7628,0.1742637742821417,0.1742637742821417,0.8257362257178584,0.8257362257178584,15.0,6.0
160,8,0,4936,6,CCVE,,,,,,,15.0,6.0
161,8,0,4936,6,CCALPeps,8422.892199999998,8416.8552,0.17436433473705207,0.1744236505696799,0.8255763494303201,0.825635665262948,15.0,6.0
162,8,0,6170,6,CVE,1373.0688,1372.4398,0.3958228302990663,0.3958228302990663,0.6041771697009337,0.6041771697009337,15.0,6.0
163,8,0,6170,6,CCVE,,,,,,,15.0,6.0
164,8,0,6170,6,CCALPeps,9267.0906,9260.2168,0.3958406758577734,0.3959008369775127,0.6040991630224872,0.6041593241422266,15.0,6.0
165,8,0,7404,6,CVE,1341.4182,1340.6848,0.34841308806987414,0.34841308806987414,0.651586911930126,0.651586911930126,15.0,6.0
166,8,0,7404,6,CCVE,,,,,,,15.0,6.0
167,8,0,7404,6,CCALPeps,8723.020199999999,8716.309,0.3473647299696987,0.3524279689018629,0.6475720310981371,0.6526352700303013,15.0,6.0
168,8,0,8638,6,CVE,1323.1692,1322.4096000000002,0.4314666461923793,0.4314666461923793,0.5685333538076208,0.5685333538076208,15.0,6.0
169,8,0,8638,6,CCVE,37631.250199999995,37444.057400000005,0.4314666461923791,0.4314666461923791,0.5685333538076208,0.5685333538076208,15.0,6.0
170,8,0,8638,6,CCALPeps,8272.979800000001,8266.639,0.4315577426474232,0.43157167596368096,0.568428324036319,0.5684422573525768,15.0,6.0
171,8,0,9872,6,CVE,1433.1186,1432.4478,0.09422671987576854,0.09422671987576854,0.9057732801242314,0.9057732801242314,15.0,6.0
172,8,0,9872,6,CCVE,,,,,,,15.0,6.0
173,8,0,9872,6,CCALPeps,7074.006600000001,7067.710399999999,0.07234182784020923,0.21232073677402932,0.7876792632259707,0.9276581721597907,15.0,6.0
174,8,0,11106,6,CVE,1408.9804,1408.2174,0.8087901869087127,0.8087901869087127,0.19120981309128726,0.19120981309128726,15.0,6.0
175,8,0,11106,6,CCVE,,,,,,,15.0,6.0
176,8,0,11106,6,CCALPeps,9346.9886,9340.026399999999,0.8066949062833559,0.9746053807784366,0.025394619221563386,0.19330509371664406,15.0,6.0
177,8,0,12340,6,CVE,1328.4515999999999,1327.8216,0.13692092841961692,0.13692092841961692,0.863079071580383,0.863079071580383,15.0,6.0
178,8,0,12340,6,CCVE,,,,,,,15.0,6.0
179,8,0,12340,6,CCALPeps,7707.681999999999,7701.5556,0.11576943393156303,0.14707003058667278,0.8529299694133272,0.884230566068437,15.0,6.0
180,9,0,1234,6,CVE,19938.2538,19937.583000000002,0.4612794565798455,0.4612794565798455,0.5387205434201545,0.5387205434201545,17.0,8.0
181,9,0,1234,6,CCVE,inf,inf,,,,,17.0,8.0
182,9,0,1234,6,CCALPeps,13597.1856,13590.698799999998,0.4612796502260629,0.46128263262204866,0.5387173673779513,0.5387203497739371,17.0,8.0
183,9,0,2468,6,CVE,21541.6322,21540.88,0.24668820590069016,0.24668820590069016,0.7533117940993099,0.7533117940993099,17.0,8.0
184,9,0,2468,6,CCVE,,,,,,,17.0,8.0
185,9,0,2468,6,CCALPeps,13152.328,13146.195199999998,0.24679103700109417,0.24679219040095707,0.7532078095990429,0.7532089629989058,17.0,8.0
186,9,0,3702,6,CVE,20246.690599999998,20245.9062,0.7475977272337334,0.7475977272337334,0.25240227276626664,0.25240227276626664,17.0,8.0
187,9,0,3702,6,CCVE,,,,,,,17.0,8.0
188,9,0,3702,6,CCALPeps,12537.703599999999,12530.800400000002,0.7473907575935063,0.7475499417118299,0.25245005828817013,0.25260924240649374,17.0,8.0
189,9,0,4936,6,CVE,23048.4304,23047.6978,0.31268092489103577,0.31268092489103577,0.6873190751089643,0.6873190751089643,17.0,8.0
190,9,0,4936,6,CCVE,,,,,,,17.0,8.0
191,9,0,4936,6,CCALPeps,13294.8934,13287.4236,0.3127580503308717,0.31281488871799273,0.6871851112820073,0.6872419496691283,17.0,8.0
192,9,0,6170,6,CVE,20613.478200000005,20612.7058,0.6569980428729526,0.6569980428729526,0.34300195712704734,0.34300195712704734,17.0,8.0
193,9,0,6170,6,CCVE,,,,,,,17.0,8.0
194,9,0,6170,6,CCALPeps,13766.098800000002,13757.863399999998,0.6570268916442017,0.6570503186556866,0.34294968134431336,0.3429731083557983,17.0,8.0
195,9,0,7404,6,CVE,24154.651,24153.918200000004,0.390575147175735,0.390575147175735,0.609424852824265,0.609424852824265,17.0,8.0
196,9,0,7404,6,CCVE,,,,,,,17.0,8.0
197,9,0,7404,6,CCALPeps,13524.4382,13517.882199999998,0.389660285629724,0.39419813707348667,0.6058018629265134,0.610339714370276,17.0,8.0
